id,Cargo_id,employee_id,Inicial,Final,Vinc.Empreg.,ID_Lider,Criado_em,Upload_em
2dc26d36-4909-49e3-ae1a-889b9f071c78,de8484e8-ccf8-47d3-8337-2e79623b1323,ba8f889a-a177-4dd2-afbd-3a4ae5e57427,1999-10-19,,CLT,c07eca1c-8bc7-455c-9f6c-5f91aa67daeb,01-31-2023,01-31-2023
5180f657-07b8-429f-b56a-335a3e9528fb,1997750c-c00d-426b-9ec0-c1f30f8e798f,48d1c44d-8add-4780-abbb-f78c4909e391,2002-04-01,,PJ,7635189f-4316-4d99-bb1d-a101c752c81e,01-31-2023,01-31-2023
7285840c-a7f1-4514-b3ca-c9090354f3ad,7b7425f5-0cb3-47b2-a308-56f2384dbe6f,181dd84e-57d2-44a3-add9-b6011f186fd8,1986-09-23,,PJ,d60640d4-9a95-4bae-bec6-012709cad38e,01-31-2023,01-31-2023
c7cb18aa-3305-437a-893f-5c0e2f0b0a74,c5bb03ea-e89e-4030-ad8a-2fe5bdd98245,681383aa-c166-43b3-ae36-b7ea5c96b98a,2007-04-03,,PJ,686d7e2b-9d40-4abb-aecb-4d7fc45d0a64,01-31-2023,01-31-2023
e8114baf-d2bd-49c6-8eac-4bfd072790cd,404df8f1-5948-4505-9930-2410f74e9c9b,d3525bfd-9866-4062-a408-1b5ea7fdc965,1992-04-23,,PJ,0ec50271-2fd1-41e8-95f7-02df4fb24bd7,01-31-2023,01-31-2023
8f8af26b-4f6a-402e-9961-ec7e687011e3,d875b795-cb95-43e0-a3a8-c156a9b6b4bb,e867286a-7d81-4622-8ff1-bea62d9c8280,1972-05-01,,CLT,369133cd-ab06-44e4-bcd7-7f77f6384934,01-31-2023,01-31-2023
9dddbae0-43aa-4e2d-95d3-3112ee51331e,68f19204-b463-49eb-8bb8-260a289ba63f,8d25b2ea-a67a-46d6-9d65-ee08dc4f0aac,1976-09-17,,PJ,27d0d96f-9da2-400d-ab60-a731f1c6c493,01-31-2023,01-31-2023
2ba88379-08c9-4089-8709-415eda14dc7b,03998fba-dbbc-439e-bc3a-78e5e2050e63,3e6a64f8-6c73-4368-a23f-2abc6cade8e3,2016-01-11,,PJ,8ec5fe31-c7fb-46e5-87b5-a846095f6766,01-31-2023,01-31-2023
92b3a09d-9d87-4ea8-a710-7c10512b2e89,7149e871-a259-4b11-aedb-11b8dacdcf5f,16f5ba45-6017-4664-9a6e-df558b2fcb5a,1992-12-27,,PJ,526cfd82-0d10-4c66-9c17-d0b70eb2bf35,01-31-2023,01-31-2023
1a5ba2c6-70c9-4ccb-bdec-18a5b0b5cca7,19aec491-34cf-4079-950c-6056c16d7700,5c7197a2-5f1a-44d1-b210-43ab56fa513b,2013-09-01,,PJ,91bd2d06-f066-4922-8822-0a229c3c8b12,01-31-2023,01-31-2023
384cbdb8-2956-484c-ae8d-e23065f2e6b7,4b2c2963-cbf4-4e7c-b38d-5206978dc49f,217d8f47-9f3d-49ea-9c2a-e9ff35356e4b,1993-11-08,,CLT,c8f2770f-f71d-4a25-a57e-b4c3b1a45716,01-31-2023,01-31-2023
760ac971-96bd-4bc4-915f-4dda78f9cd8e,53ec3cd6-a0ee-4b80-9162-dc698958cfde,de6f1f67-aa5a-4cf3-bbe0-6d0e81cbb203,1980-04-14,,CLT,3be71650-4819-40ae-b799-0c85365f24d3,01-31-2023,01-31-2023
049c5801-dd3a-4202-9af8-03c768493de5,12b01970-f08f-4dd4-a82a-c43ddeb31690,0ab1a2b4-32ad-40bc-9ff8-041c6115bc2a,1986-04-27,,CLT,dcf78317-755c-49fc-a8a1-4f2ea645882d,01-31-2023,01-31-2023
e2838520-b80b-43e1-b07f-2332078d54fc,bb3d7615-1f72-4a46-accd-07aca802acf8,9721d202-4ea2-487e-ab84-7b554145d2c6,1997-07-07,,PJ,db7d942a-1ed7-4e16-bf9d-01a6252dc8dd,01-31-2023,01-31-2023
86d31ec5-a677-435a-ba6e-bcd0d9eaca0c,9f599aa5-4cf7-43a9-9124-29313d0bf3ef,91546402-11b8-4bd2-b69f-86b3f4a30b08,1970-09-16,,PJ,89646efc-7d1a-4745-b564-89495f72f1b6,01-31-2023,01-31-2023
b2a281f4-39bd-47fd-b062-037eb7cdcbbf,3cbaf54a-8d0e-4ccf-b813-d3554968ecf9,aad9429d-0ec3-4067-9da7-6eef1a5320a2,2005-06-17,,PJ,3042de98-c93a-4be3-afb5-7a183fc61f2a,01-31-2023,01-31-2023
728bedef-9e9b-4dc7-b65c-7ecec9326a46,58c81e7b-0725-415e-98c8-e068ff98a670,0f6d0b43-0601-481c-94dd-b2da4ac46502,1991-11-13,,CLT,58d88371-e5f8-4254-bde2-6b7fb90847bc,01-31-2023,01-31-2023
ac940d29-4f17-48c2-ae10-2a71525e7f48,16dd36fa-3490-4423-8e2f-f2644a974676,d81c9b84-6b5c-4dbc-929e-2bf648e0d956,1987-09-25,,PJ,ac1f4f6d-01d1-47ee-8f96-239237515208,01-31-2023,01-31-2023
cd7dc506-0465-4442-9ed3-f8566fe050f7,8545f2ac-f6aa-4edd-b59c-03483e26e15c,746303ba-e4e7-40fe-b068-528bad9067a8,1997-12-16,,CLT,2485f8af-c0f2-4e9d-9216-06bebdc1ac82,01-31-2023,01-31-2023
5111fc6e-4569-460d-8941-4a63d16d21e0,2908fa9b-bd6c-46a1-a1bd-4abcc9c5b3b5,20c33ad4-4965-44c8-afb6-a3f3f529f30b,1975-12-15,,PJ,b4de0fdd-af9e-4e9b-bedb-97d0c03e4153,01-31-2023,01-31-2023
a3ad6ab6-321f-48c6-8805-b4b4707d34e7,fbbc67f3-c5cf-46d2-9180-8f11e4fb8a8d,82ee81e5-e9b7-4833-b8cd-7881ddecae5f,2021-12-13,,CLT,509f0f36-c0a8-424f-b6c0-3fdcb7145eb3,01-31-2023,01-31-2023
caad5fa4-ba9f-42a4-a8a0-7e9f69d464a8,465986e0-81d8-41df-9652-6232d30fd2d2,b5bb17fa-de06-4688-9c4d-73e57fe88176,1974-10-30,,PJ,89646efc-7d1a-4745-b564-89495f72f1b6,01-31-2023,01-31-2023
70d2d72a-f02f-48b6-a787-3ed94f781d06,66d80473-d38d-4694-90e9-537c481f9c24,9502a539-b09d-4281-abe5-733989c5fee8,2009-02-24,,CLT,3dff2734-8fef-427a-8f5a-62c3dcb93063,01-31-2023,01-31-2023
bbb32d7f-cd2a-49f9-971e-5ff5cdfef91c,0ce0a9ec-97bf-45b9-b8ff-ed4846eb6983,df759c7c-f0d3-4c6c-bebb-07c37068406d,2021-10-24,,PJ,fc816961-6558-4691-ac30-a8931da83c07,01-31-2023,01-31-2023
37cf548c-fd68-43bb-b591-1132c8b6ac7f,ac2c6353-e2ce-46f2-a400-aadae25ad786,8e5c488d-16a4-4bf8-8ec4-b4ddf9435f69,2009-09-07,,PJ,6d8ea36b-cc11-4935-be23-2d43c73efa54,01-31-2023,01-31-2023
3abe65ef-1e06-4e34-943e-725be1b57d4f,1e40aa7a-69ec-4ad1-970a-8e109c265ef1,54792938-bddf-4406-af37-1225d1ee79da,1998-02-17,,PJ,82b3f98d-e310-40fb-916b-6d4f4631ce00,01-31-2023,01-31-2023
7d90ea73-d041-4602-8e9f-6db1db9725f3,255af1cc-d990-4927-8b59-6e9428346b6a,dbc07349-f883-4be7-83e3-4dfb713cd742,1981-11-09,,PJ,f21a84a0-9625-4b38-a5d3-7d4c790981c3,01-31-2023,01-31-2023
c9017db6-af19-44f0-b01f-d1e414b5cf01,191e3da5-c9f7-4fff-ad9d-a01108024334,c07eca1c-8bc7-455c-9f6c-5f91aa67daeb,1982-06-30,,PJ,71461d90-d115-45e7-ad8c-be3c94971c1c,01-31-2023,01-31-2023
4476ea3e-b0cc-4097-9a16-6184f705b17e,d30ebf92-07a4-4d46-a179-d77483b06088,4d9723db-32ad-498d-ba0e-20ae3eb27527,1976-04-07,,PJ,b35ab24d-ea32-48d2-9ec2-c2e8361cfd1e,01-31-2023,01-31-2023
c1f4dae5-52a8-431a-a0e2-d0b563e955d3,1d823b10-af48-4039-99f7-710260022266,1fc2e3db-0a4a-4969-915e-5de59761bcc8,1995-12-30,,PJ,57f69e37-2edd-45df-868e-7f4b9688ae59,01-31-2023,01-31-2023
aa5269e6-121d-48d5-a43d-ad280596efeb,28b8b854-ee8d-44f3-b678-79978471a036,84f62479-4a84-477a-b647-7d244f4241e1,1988-03-10,,PJ,8c431e50-3614-428d-a7dd-f1233c9c6e46,01-31-2023,01-31-2023
5aa39d0b-0c6d-4527-be0b-125804d2817f,ec63c954-7083-452b-9ce0-896ec6048133,27e1dcbf-fe7f-4d1d-a2d2-f715c352fc60,2013-05-12,,PJ,f1297f1f-e707-4612-806d-fce81695a1db,01-31-2023,01-31-2023
767f8b65-6b60-4180-aba3-908f8040f1d9,9f567d6e-e18d-4382-bbca-b000aec9ed9f,6af95d92-bbc3-4cfe-9597-0421f9d01b95,2002-08-30,,PJ,405676f4-3b40-416e-b9b6-13373db64bb8,01-31-2023,01-31-2023
5c286a23-e4de-480e-a0ca-c03f6fb45c59,a2a10c58-be3f-45cf-b9d4-e40c5e07cc64,e06f44cd-c983-4436-a2cd-9db526cdc947,1977-06-17,,PJ,4ad794c1-3b23-474f-a814-ce28f482d58c,01-31-2023,01-31-2023
5b837a36-921d-43fc-9981-526ccfebe390,9c8d42be-98e9-44bd-b315-c04ce07cf6fc,118bf287-d0ea-4965-b74c-c934f5f99201,1994-09-09,,PJ,438e0473-ed65-48f9-9d43-b95d61794b24,01-31-2023,01-31-2023
6c73ca52-532b-4fa8-8d9d-5382b3ba3bdc,821db10d-b80d-4ec8-89f8-9750a813cbaa,2535cd81-397e-4c1e-925a-711867a16dc9,2021-02-01,,PJ,0ec50271-2fd1-41e8-95f7-02df4fb24bd7,01-31-2023,01-31-2023
12d5e610-91b2-4d3f-829b-b18c0ba113be,39ad7cc3-1924-46c0-a024-5cb50cf5ae9f,c7ea889f-17f1-49f2-9411-656626a7fd8b,2021-11-08,,CLT,657742ce-a6a7-4130-afff-e98f661494f5,01-31-2023,01-31-2023
9b74760b-5630-48d6-91e4-a6870c1b1b1d,0f7df622-98d2-4b0d-b8f6-aae73220f6f9,4151a682-f354-4311-bcc1-461a4ca605e9,2008-06-07,,PJ,a8103182-5671-4de3-9fec-219000a7a501,01-31-2023,01-31-2023
44515ed9-856c-4b2e-98c8-d379174ab066,92354754-d834-4ca6-a24e-6bd8981f4885,2485f8af-c0f2-4e9d-9216-06bebdc1ac82,2007-01-31,,PJ,1e62d4ad-c863-4ca9-9884-afb2afa03a6e,01-31-2023,01-31-2023
d4d014a7-5ffa-4e3d-ae53-74938084190c,a0dec167-6e56-41ac-aa8b-90c359e2bb42,0eeed806-b8d9-4683-8b2f-ae701be71c5f,2022-12-30,,CLT,c1e86c14-c252-4d5d-9597-0b36f4e40c97,01-31-2023,01-31-2023
26adfb26-c3c6-4cc7-b34b-6c2b592db0c0,d875b795-cb95-43e0-a3a8-c156a9b6b4bb,b191901b-f852-4f5d-8349-2f2a45ec3aa1,1988-03-14,,CLT,08ac4ce4-8503-422e-ad00-bcc8ab305d24,01-31-2023,01-31-2023
06455089-a60b-4c92-bbdd-ceebaf74d73f,d52c76a0-31c4-4be3-9703-9524cc4cc98f,d180b525-ecbc-4a39-bf36-3b71c4e9a1c0,1994-09-13,,PJ,a7cb09ff-b42a-4b0a-b5fc-8db2079766a4,01-31-2023,01-31-2023
be0796c6-800a-4405-a19a-419f7698374d,7b0c3ebb-d5cc-458b-929c-519c9cbfabdf,68e17ddb-ae5f-4206-adc1-7d11b7248cba,1987-05-10,,PJ,20c33ad4-4965-44c8-afb6-a3f3f529f30b,01-31-2023,01-31-2023
d99bb717-2909-400d-8762-96974040828f,3c63c948-bd9d-4bcf-91f2-e4281ae1f93c,09eabf98-6a95-419d-92e1-a926cf7dca7c,1999-09-19,,CLT,4edcde8f-082c-4d44-9df2-e0e9b0aedc7d,01-31-2023,01-31-2023
7e70afaa-34d3-41d9-acd0-68d915bcaaa9,34cc7f75-5a21-4093-8f32-26a4bab112a3,01568955-32da-4604-bbda-fde2858fd02e,2020-07-18,,CLT,b065ecd6-1731-4aa8-a0df-22e009c94837,01-31-2023,01-31-2023
cd78b847-5f10-4872-a694-ed65314ebc3d,53e87b60-a2a7-41e4-a339-353411038f66,08b63cb8-2629-45ad-946c-bbdeb2cac383,1993-06-10,,CLT,4fc8f3b2-f24c-458e-abb2-76225815d0f0,01-31-2023,01-31-2023
5d83b184-2750-4c0d-a6c5-1c52503f2d91,6d1d4f5a-7e04-42ee-a13b-e23ab76ed17d,6372f322-2602-4ec4-9fa1-4dfd30134c44,2004-02-07,,CLT,16e9fbc6-afa5-4a5e-b134-ddc8a7b82a9c,01-31-2023,01-31-2023
025a03b5-94d7-4236-b5e5-b9157ff69771,17d299d0-e5d6-4d8f-b1fd-f4815c9e8925,2042c8ef-afb5-45a7-b549-fb96822f2ef7,2018-03-30,,PJ,6d375630-b74d-4787-8578-0d04907f54d2,01-31-2023,01-31-2023
e0eed47b-796e-4631-8b3c-aa7ef6dc2def,34cc7f75-5a21-4093-8f32-26a4bab112a3,7630eb6b-19d1-41a8-9bd3-7c71258e73e2,2000-02-06,,CLT,f9686ff9-0330-418e-91dc-1a16457af031,01-31-2023,01-31-2023
3787f410-192d-4a0f-aaf9-6230e767d974,f8e62f31-662d-4dca-bce4-8277ccb6015b,f57f0447-a9a5-42e3-b839-5d33b751b7fb,2015-02-13,,PJ,a08544aa-0af9-4395-9b4d-c04f19f0185d,01-31-2023,01-31-2023
765a55be-836c-4465-9392-a54bc0e56d04,466240de-fbf0-41ad-bf96-1fa9b4da17ee,58dca735-4e64-4504-afdd-139a4ccc906c,1989-08-11,,CLT,47dc4060-f388-4ad5-a0b6-cc431219c637,01-31-2023,01-31-2023
20ebba21-e326-4d0c-b1ff-1a378c26dbaa,52e21914-3985-4c11-b558-d92fa4e8a216,7adfcb8e-b377-4697-9af9-82d3d87026df,2000-05-19,,PJ,14d4af2e-4029-4037-be4d-175131fda242,01-31-2023,01-31-2023
f434e2d0-bb23-49f2-969d-4eea4e8924a3,c580dcdd-94b3-4ca6-8bad-fc39b72f10d7,bb1157f0-22a6-4b57-b871-22574f6d7b07,1990-09-03,,PJ,852dcb17-6272-49b4-90ce-1991019414f0,01-31-2023,01-31-2023
2316a72e-8415-4d3e-bd18-3779203d6118,99a3f77d-04b1-48a2-beac-567d5f59278c,b71fb409-0220-408c-82ca-e3329d880c54,1976-03-13,,CLT,471ee531-58b9-4f6a-a761-d9b58e408502,01-31-2023,01-31-2023
f5d6c9cc-ca9e-46e7-89b7-a08961006764,3382add3-73ac-4836-bf5c-6851a140ea6b,4fca8b1f-52db-4210-9b6c-943a3fa4c122,1999-12-02,,PJ,b3a952e5-66e6-41e4-912d-c20f9dd8bf72,01-31-2023,01-31-2023
2c0f0c08-0183-4708-8751-064d15be0bde,b0b2faa6-a9b9-4f25-932c-2b96fc3c1a06,1edb3ac8-433e-48c5-b2d3-77242ea14560,1991-01-30,,CLT,6372f322-2602-4ec4-9fa1-4dfd30134c44,01-31-2023,01-31-2023
5c223624-ede0-4cc3-8389-9f672bb0e371,3e1a9b5d-1bab-4edb-ba7d-4e504c9f77b2,b7055e26-bc8a-4058-b05c-f57759ffbbf3,2012-01-13,,CLT,2fb92faf-80ce-454d-8dc5-1e41f674b33a,01-31-2023,01-31-2023
d6994afb-1f77-4d7d-a80a-cfce75a4d1d1,c93eb99b-9067-4559-b2ee-abc6e92ca5ae,261ab2a7-aaf2-498d-8966-dc9203403b7d,2009-12-07,,PJ,5e14b206-648e-4536-83af-ea17783ed5f4,01-31-2023,01-31-2023
2ac66805-6408-42c5-a957-2f545812b35a,bb5d60e5-4955-4c95-8e6c-77e98d5f2469,dc8f24aa-4c74-40eb-aa01-08471fc56d58,1971-07-28,,CLT,2245fd45-79a4-4184-b496-aa0d03e04da9,01-31-2023,01-31-2023
b0c159df-c584-48d6-8935-015fbdf9b188,1d2405ae-3863-4a79-bc50-68f98dd730e8,a8df837a-fbbf-4901-9fae-e50a6dae6002,2006-04-26,,CLT,51ef6340-a9fe-417b-b134-42070dde06eb,01-31-2023,01-31-2023
25e40dd0-c758-4a7e-abf6-a73efffbbf3e,66f5333f-2783-4934-a091-dc405b6b609d,1240df15-1794-4ab6-ba0d-2b9a81b55ce2,1989-02-13,,CLT,4bc6b42f-22b6-4869-8e6b-726f2bbf87bc,01-31-2023,01-31-2023
e46bc00a-99dc-4abf-9a05-fa665a4a0cab,c85536e5-7bcf-43c9-8720-075a58a659a0,b0343755-4791-4975-a831-b7e7afcf8a47,2004-02-01,,PJ,f929e773-8b90-45bc-82c9-cc79bf257bc6,01-31-2023,01-31-2023
9c2a41e4-4e3e-47b3-8d34-7d11750ce9a1,96c919f1-bed8-4a4d-b21b-a5470c8486d6,bb369d32-bc2c-47e3-bc9c-f9b31dce9649,1978-09-24,,PJ,8aba90c3-8ec7-4c69-9461-22a09addb65e,01-31-2023,01-31-2023
8aafa9a8-d02d-4c24-b416-ae00ed921470,fa5981d1-bec1-4c55-af47-574c15a071d2,af41e915-1e3c-4638-9128-63b8e2759660,1995-07-04,,PJ,08dc05a2-de73-4497-9006-b91ba97f05e4,01-31-2023,01-31-2023
117d742f-2c01-4cc5-b561-b6daa21ec758,c68b497a-48a5-40ae-aab3-0fd0e98ed4a8,b3008cf3-78e0-41ea-ac85-850d0ab21f22,1981-12-02,,CLT,fc816961-6558-4691-ac30-a8931da83c07,01-31-2023,01-31-2023
46c3e1f5-8af6-446b-b4be-2dd1f8c04749,039242f0-3e28-4e62-bdce-350174487247,b6e2d24a-2fe8-47c0-a53e-c45c1466d99e,2012-09-24,,PJ,a57656c1-2d6e-4c2e-b019-329536f60d10,01-31-2023,01-31-2023
a34dc855-8245-4a16-ac1b-02a626cc4dcd,e851d3fb-3689-43b7-90da-e61872006276,6176e06f-2e4f-462d-9bb8-d1715df24afa,1990-12-01,,PJ,5bb2beb3-8dcb-4390-b16b-08c023a0a6e6,01-31-2023,01-31-2023
606f6b11-aebf-4966-a90e-de8728196705,0a85c71f-bc7f-4655-94c0-bf1647a42705,3f416319-9e21-4e56-82ab-7c9f91851724,2004-01-13,,PJ,e298dca1-8fea-4f06-841c-e2694768f653,01-31-2023,01-31-2023
8440744b-bace-4148-9e82-b10b87f2925e,6b9623df-3ac7-47b5-adde-67afecf0a190,457ad5e6-9bd1-428e-91d5-801f11f6f861,1986-08-25,,PJ,1cc86a7d-f921-4e6b-901e-d849117828ac,01-31-2023,01-31-2023
0553c33c-7d9c-484d-8f86-7e9d3ddd1b7d,071d697a-d17c-4a65-bb85-adbeac0c27f4,9ce4e417-bf53-4979-8cf6-38aad0630e89,1990-02-25,,CLT,507b1cbe-b9cf-4d2c-a1ea-26a6e24118e1,01-31-2023,01-31-2023
b453d8ba-c0ca-4cb5-9f8c-eadd2cb6f289,4d4d3d83-cb84-40d5-8737-bfc4bb1a1804,172ffe9f-1c2d-4a96-98c5-e7d7d5fd1ad7,2003-09-15,,PJ,250b8a17-a48d-460f-bbae-dd89cd11a49e,01-31-2023,01-31-2023
c3540288-fa46-47b1-9e3c-67b06b1b661e,df44a5dc-cf23-4444-b9b0-9e5f45f3619e,dd212fd7-d57a-4a24-b164-3e193c20588c,2003-06-08,,CLT,cba9488d-ffb7-410c-8034-26b1a020b664,01-31-2023,01-31-2023
1c82c5c6-6afd-44fa-a1ff-0bf64deb9f0b,7c3bdc72-b93b-4be8-8a62-59e11f5411d7,e57dba0a-c886-4e57-8331-e525215c79a4,2014-08-01,,PJ,a6911500-c6f9-4caa-bb5c-2840929b4ca9,01-31-2023,01-31-2023
1d2b5a4c-b6cd-4dc4-9f9c-85d8e04babde,613e9a04-e384-4961-9f4f-cee31cbfc686,ec930d3c-8967-4094-8270-5d507eaba6ba,1995-06-23,,CLT,2ab7a7f6-ead1-44fa-a484-603f063c5567,01-31-2023,01-31-2023
3bea8abc-5dd5-4aa4-9284-833db223130c,e1b0521d-d8f3-4fdc-a49b-864af6e2d6d5,6f6b57ca-2688-46ce-a6d7-257d49939aa0,2004-06-03,,PJ,e47fd6c5-1233-4289-b2cf-518a12f32fff,01-31-2023,01-31-2023
8fba8c33-74af-4c40-82d0-9d7b87d5af47,d52c76a0-31c4-4be3-9703-9524cc4cc98f,a7cb09ff-b42a-4b0a-b5fc-8db2079766a4,2022-05-09,,CLT,7f28507a-c122-48b4-b3e1-4d323877edb3,01-31-2023,01-31-2023
12148c3f-3e3f-4899-ba3d-55524ce63d8f,771a556d-bdce-4345-9d5c-78286718fa97,77b2e121-c203-49e4-a0ff-dc7f257d17e6,1993-03-27,,CLT,87caced3-4f79-40ad-9370-7d293d7e3ec6,01-31-2023,01-31-2023
8a7afd0d-35b3-4c23-b4b7-41e163474b11,0a85c71f-bc7f-4655-94c0-bf1647a42705,329659ae-19c2-4ab1-93db-08e884f839e5,2022-03-13,2022-04-02  ,CLT,15b7e9f2-7f6d-4974-93aa-7a63f902bf2c,01-31-2023,01-31-2023
6fdff11c-e93d-4f85-9b9d-faf104aca87c,ded608d4-446c-49f3-a4b2-d4cbf6e47c9b,329659ae-19c2-4ab1-93db-08e884f839e5,2022-04-02  ,,CLT,15b7e9f2-7f6d-4974-93aa-7a63f902bf2c,01-31-2023,01-31-2023
cd611f97-fcfb-4a58-956d-27f11d4cde56,a190ea2b-f6fd-4594-9143-8714c627baf7,60357033-59a6-47d8-bc37-254178664e3e,1977-02-01,,PJ,3573132a-931a-49eb-b66f-d5ae0456818b,01-31-2023,01-31-2023
d9ffe7e2-47ca-4309-8212-2d815a7592e2,7e4376ce-0b8f-4c35-9b02-be332b47ed1d,2a70c9fa-4194-4146-857f-b501ac3a9227,2019-05-26,,PJ,1361eae0-13ad-4ab6-8eb2-749de7315288,01-31-2023,01-31-2023
98b0d857-8262-4270-8f62-9cbb5b003a85,265dedfc-40b9-4f33-9b1b-e23be95e9b45,205f0359-d829-418f-b6be-d873cd4f5c65,1988-12-27,,CLT,4965f4d9-bea6-481f-a4fb-62a528a78fdd,01-31-2023,01-31-2023
dd4fb27c-2eff-43eb-aaad-766894db1957,8dfa88dd-0915-4dda-b5d8-a009a0657327,c3d4d750-ea5a-4417-a29e-f0f5d94d14b8,1979-12-24,,PJ,e5b782c3-8483-4086-8d1c-5ae27f125261,01-31-2023,01-31-2023
2512e99a-9945-46ba-9093-61c9455f8295,fafb1dc9-87a1-4f9a-844d-fb20c3b5b3c3,5f5903ea-b603-4fbb-bc97-162ff4db02ad,1993-03-06,,CLT,99b8478c-9072-49fa-a08e-bb39c624312a,01-31-2023,01-31-2023
2dd9312a-7041-431f-af9f-3dd89543e43c,8038c4a0-2401-4b0b-9391-c5526c1978ec,e298dca1-8fea-4f06-841c-e2694768f653,2002-07-20,2022-04-02  ,CLT,8cac3bc4-15cf-47cd-908a-599d8fe90cb0,01-31-2023,01-31-2023
896acf05-6892-4bcd-927a-e614e6f328df,3912ab8d-46d3-4d5d-a487-8da285f3d739,e298dca1-8fea-4f06-841c-e2694768f653,2022-04-02  ,,CLT,8cac3bc4-15cf-47cd-908a-599d8fe90cb0,01-31-2023,01-31-2023
e350b60f-3986-42a1-b01e-21ee9b101101,41b10d35-554b-4034-b873-665129088402,8ec5fe31-c7fb-46e5-87b5-a846095f6766,1976-09-28,,PJ,8aba90c3-8ec7-4c69-9461-22a09addb65e,01-31-2023,01-31-2023
62f990b7-7564-4c4e-ba8d-bddc320bb59b,794925e3-cd38-46de-b5f3-096929f6f68c,ee0cebd5-0b39-4800-b351-14fa80019f9f,2000-12-19,,PJ,2930d240-22db-40ca-b7d0-5917139b4ed6,01-31-2023,01-31-2023
b4decebc-0f6c-45b6-8f42-bf1be5b487a0,58fe5fb5-8de5-4a03-b861-0dc2c28de882,a02bcff6-7eb5-4ff2-bfde-7af0c205a3b6,1984-12-19,,CLT,e5b782c3-8483-4086-8d1c-5ae27f125261,01-31-2023,01-31-2023
13989663-799b-40fe-9f30-0fb628a763f2,b3aec7ac-0a2c-4bfc-9243-5d84d628f88a,83184347-9967-450d-a486-3d8048e8a349,1978-11-17,,CLT,8155e528-8aae-4b9c-a302-1ff0267cc765,01-31-2023,01-31-2023
d1b3add8-bb95-4a74-a383-6817f0fddbdb,9c8d42be-98e9-44bd-b315-c04ce07cf6fc,9a4220da-593e-4406-9287-1180283b9db8,1995-05-28,,PJ,b624968d-e5c7-47bf-a5bf-ab37e2b5ed3d,01-31-2023,01-31-2023
cc774ca0-1c2c-4f30-bd7c-bb4904dfe759,81b7c14a-d008-4ad4-ae65-8bb20ba1fadb,dcbe2121-51fd-4516-856b-571e80cbd63a,1990-08-17,,CLT,71ba0784-8202-4a51-b76b-917c394ed14d,01-31-2023,01-31-2023
e7b0a330-e95e-4e41-be21-dbb42eb62a4b,946e589b-e4c6-427f-aa4b-3b419101d8a5,77a0f0c2-2283-412d-8129-8f89a4303825,2021-12-28,,CLT,9b774c5a-d6f9-4026-820d-8e83d674dc82,01-31-2023,01-31-2023
e27406c5-5c59-42bb-ad0d-4a4d38b028ae,5425506c-7fb1-41a2-936d-7e58ff75fca2,dc80df6a-ad2d-45c3-84b1-11c7d4786421,1988-04-17,,PJ,d3110155-be43-4ad6-9982-ea56225c4688,01-31-2023,01-31-2023
9bb4d08a-45d9-48a2-9b16-2f88ae1947fb,95a0b548-72f4-4912-b8aa-aefea64091eb,94818772-68c8-4c13-b109-54a2e864fd94,2007-05-02,,PJ,96c8ed53-05e9-4951-b61e-b7965782037a,01-31-2023,01-31-2023
ee16a9ac-b191-4a23-a9f6-b729850309d6,a2a10c58-be3f-45cf-b9d4-e40c5e07cc64,9938e073-0f20-4abb-99ab-437df4a835ce,2009-09-29,,CLT,eeb41254-ebaa-4083-b71a-29affb11f3c9,01-31-2023,01-31-2023
6c1aa6c0-e49f-4f08-b3f0-b08eda30c67e,0f7df622-98d2-4b0d-b8f6-aae73220f6f9,dc0c43f5-59eb-43e6-9516-790c365f071c,1978-06-05,,CLT,b40d0a73-8de7-45a3-8788-a7cd9d4058bc,01-31-2023,01-31-2023
14ea2e7f-da98-4b65-bbd4-0eabf2a37cad,92f2c803-8b46-412c-936a-59565b9f6e4f,852dcb17-6272-49b4-90ce-1991019414f0,1994-03-21,,CLT,6176e06f-2e4f-462d-9bb8-d1715df24afa,01-31-2023,01-31-2023
603142c2-c6fa-4a8b-91ce-212e549bbe1c,0ea6a647-e2f1-4f8d-b52c-f39c6dd06d57,7c7d8a10-08d6-47be-87c5-2d7dece7ec42,1978-10-12,,CLT,1f4f92c9-14a8-4fef-a4db-ad30561f0468,01-31-2023,01-31-2023
f252347b-9325-403f-acd1-1fd3a1d3d84c,02c6e1b6-112b-476b-85a7-009d2750b7c7,0af6fa44-2256-45b0-9397-a4ea31d9c806,2010-09-27,,PJ,c7ea889f-17f1-49f2-9411-656626a7fd8b,01-31-2023,01-31-2023
b22c7973-569b-4d17-8973-f9fab85f2a5e,ebaf1789-86af-41f4-bfd5-172f63a96dab,035105c8-a568-4874-911c-66b57ad9871b,2017-05-28,,CLT,bfa5a6b4-064c-4d0b-8070-0dd9ccb8c9a1,01-31-2023,01-31-2023
f17207c3-8e87-43e2-bdda-0269f25ff0c3,b7f1a0da-89e6-4b67-8083-0b9a7b0aa285,f1ce407d-90a5-4e5e-a352-615640f9c0a9,2018-11-23,,PJ,223abdd1-18c9-43ce-aa0b-41db40ef4657,01-31-2023,01-31-2023
d00f93e8-3a08-4f01-8ae4-6701fcf5c5ae,726698a3-9f47-411d-9e5b-0e523bcccc17,fc816961-6558-4691-ac30-a8931da83c07,1995-05-28,,CLT,8b6d5e12-5c3a-4e6e-95f2-8bbb8be8f02e,01-31-2023,01-31-2023
