id,employee_id,CPF,Nome,Email,Telefone,RG,Nacionalidade,Dt. Nascimento,Sexo,Raça e Cor,Estado Civil,Mãe,Pai,Endereço Completo,Criado_em,Upload_em
5f42fbc7-8a1e-4590-914d-094272fc12f0,26335e29-f800-457b-bb07-c5315f28ec78,36273180868,Ian Lima,talves@example.org,+55 84 2793-8960,66960414,Brasileiro(a),2017-11-07,Masculino,Preto(a),Viúvo(a),Sra. Manuela Rocha,Davi Lucca Pereira,"Estação de Fernandes
Ermelinda
95117-288 Fogaça / AC",01-31-2023,01-31-2023
d22b761e-44c1-4341-bfcc-b5bf8fff79f3,7c63419e-e7a3-434d-9066-0c58417ed355,15563435063,Mariane Rezende,mribeiro@example.net,0300 721 1284,90711870,Brasileiro(a),2000-03-03,Outro,Indígena,Viúvo(a),Helena Pereira,Vitor Caldeira,"Esplanada da Paz, 39
Monte Azul
51855150 Farias Verde / MS",01-31-2023,01-31-2023
253f41ca-acea-4e2f-ac43-537e4f186e78,991751b7-011e-454a-a341-24c8097e5993,89420982730,Calebe Monteiro,cardosomaria-vitoria@example.com,+55 71 2117-1955,37066923,Brasileiro(a),1973-05-20,Feminino,Preto(a),Divorciado(a),Mariana da Rocha,Pietro da Paz,"Ladeira de Sales, 4
Minas Brasil
28008-349 Campos / BA",01-31-2023,01-31-2023
9dcaf3b7-6903-427d-941e-e048db2861b8,c58b071d-4614-4d09-bb23-dacec4619a4c,75919530934,André Costa,rochaana-vitoria@example.org,(061) 1816 2467,79974147,Brasileiro(a),1989-02-14,Outro,Preto(a),Casado(a),Sra. Isabel da Costa,Ian Costela,"Residencial Igor da Cruz, 68
Campo Alegre
29751977 Martins / RS",01-31-2023,01-31-2023
11833d07-315e-49c0-a182-1d7fd7e36924,3ced5b1c-47ee-4aa3-89ec-e928be3f8f23,59346971276,Marcela Melo,rafaelramos@example.net,61 3293-0924,69668477,Brasileiro(a),1996-10-13,Masculino,Indígena,Divorciado(a),Sophia Barbosa,Thomas Ribeiro,"Distrito de Costela
Grota
70099293 da Cruz da Prata / AC",01-31-2023,01-31-2023
4e8de241-695c-44a0-bded-8f7375bfa59a,24276d56-28f0-49b3-b3ce-92b316e24825,17340935046,Thales da Cunha,catarinaferreira@example.net,(011) 8497 5246,59424404,Brasileiro(a),1979-03-24,Outro,Pardo(a),Viúvo(a),Maria Clara Ribeiro,Yago Peixoto,"Ladeira da Rocha
Santo Agostinho
22887130 da Costa / PR",01-31-2023,01-31-2023
9d318036-6380-427c-8eff-b4aa6c7ff13c,4de756a3-02a9-444c-9c8e-73708db5fa35,40246798028,Thomas Campos,dcorreia@example.org,+55 61 0553-2678,86115251,Brasileiro(a),1978-11-01,Outro,Indígena,Casado(a),Sarah Caldeira,Sr. Alexandre Costa,"Vereda Renan Pires
Grota
51260876 da Conceição / PI",01-31-2023,01-31-2023
895dba19-996b-447e-927c-f499bcb0defe,0e40d208-c2a1-4ef0-be4a-bed3c9e8cc65,17662099917,Maria Luiza Souza,melopietro@example.net,+55 61 0349 2029,87423292,Brasileiro(a),1992-04-14,Masculino,Indígena,Solteiro(a),Sra. Sophie Peixoto,Thales da Costa,"Parque Melo, 7
Jardim Alvorada
93837-034 Jesus / SE",01-31-2023,01-31-2023
52faffd1-5595-4a86-a874-acec23d4073b,8b6d5e12-5c3a-4e6e-95f2-8bbb8be8f02e,14291142527,Evelyn Peixoto,kevin71@example.com,+55 41 7394 5495,48590837,Brasileiro(a),1991-07-21,Outro,Pardo(a),Casado(a),Natália Sales,Francisco Viana,"Residencial de Almeida, 43
Conjunto Serra Verde
56721107 Novaes de Minas / BA",01-31-2023,01-31-2023
b7283865-f280-4a1d-9706-bde8f2877e55,c1147714-85bf-49ed-909d-800ba0510e07,89978142517,Cauê da Mota,hpereira@example.org,(021) 9526 3607,12495066,Brasileiro(a),2007-11-11,Masculino,Branco(a),Divorciado(a),Carolina Lopes,João Miguel Oliveira,"Sítio Esther da Paz, 86
Vila Madre Gertrudes 3ª Seção
40201163 Dias / PE",01-31-2023,01-31-2023
6d5d1983-a4c8-4e7a-b176-d3ea89f33aa6,e808598d-4aae-4e81-a36b-e7a453adacf9,91488286425,Sr. Pedro Lucas Novaes,brenojesus@example.com,(021) 3672-7277,16203702,Brasileiro(a),1995-03-14,Outro,Indígena,Viúvo(a),Elisa Lima,Arthur Dias,"Alameda Vitor Peixoto, 93
Unidas
51072464 Cardoso de Melo / RO",01-31-2023,01-31-2023
c3ac832b-1652-4f7e-9702-13f8e8b44258,47381c3d-e2b7-4411-82b1-609cf7d18d6f,54019402990,Esther Teixeira,azevedoluiz-henrique@example.org,0300-105-7989,83929428,Brasileiro(a),1974-06-08,Masculino,Branco(a),Casado(a),Luana da Paz,Emanuel Correia,"Avenida Otávio da Costa, 26
Mantiqueira
72717017 Teixeira / AP",01-31-2023,01-31-2023
ef90d3e2-8ae5-470f-b0e1-1926776ac9f3,1f473d49-12da-4efb-a72f-0797c75c288a,11432951783,Lorenzo Sales,felipe08@example.com,0300-938-3385,35206713,Brasileiro(a),1985-02-11,Masculino,Pardo(a),Viúvo(a),Brenda Rocha,Vitor Gabriel Sales,"Conjunto Azevedo
Cdi Jatoba
96843-152 Oliveira / MG",01-31-2023,01-31-2023
5a8cdf5b-4db7-41b2-aae0-30ed90974179,2fb92faf-80ce-454d-8dc5-1e41f674b33a,45830877953,Sr. Leandro Rocha,ana-beatrizda-cunha@example.org,0300-876-1859,93880921,Brasileiro(a),2001-08-18,Masculino,Branco(a),Casado(a),Nicole Costela,Matheus Costa,"Estrada Santos, 9
Paulo Vi
74141806 Moreira Alegre / CE",01-31-2023,01-31-2023
75caf142-083b-44a6-86f2-92106bc378f4,faf0dfbc-e7e2-4944-80c6-621812ea2af0,73029603318,Beatriz Ferreira,esilveira@example.org,(081) 2052 2029,29673136,Brasileiro(a),2018-12-13,Masculino,Indígena,Solteiro(a),Sra. Maitê Cunha,Benício da Cruz,"Núcleo Noah Moura, 57
Marçola
40461604 Mendes / PR",01-31-2023,01-31-2023
bbacc1ab-d93e-4d78-ab3e-f018cdf4327e,0ec149e8-af54-4d88-bb61-6892e55b6a88,34183830616,Maria Cecília Novaes,esther61@example.net,(084) 2337 3275,92295011,Brasileiro(a),2002-10-18,Masculino,Indígena,Viúvo(a),Marcela da Conceição,Nathan Cavalcanti,"Quadra de Mendes, 680
Nova Floresta
23784870 Sales de Silva / SC",01-31-2023,01-31-2023
f1dec158-0876-474a-828f-03544b40eb18,e9590c70-ecb7-4a6d-bc13-0f495d854fc9,72898562594,Alice Farias,bryan35@example.org,81 0211-1070,92125405,Brasileiro(a),2007-04-05,Feminino,Preto(a),Divorciado(a),Rebeca da Mota,Nicolas Oliveira,"Lago de Moraes, 74
Cidade Nova
04943352 Correia de Rezende / PA",01-31-2023,01-31-2023
6356df05-4707-489f-bd0b-b5fe3e861654,16282e05-44b0-4406-99cb-ac208dae813a,61591110855,Sr. Enzo da Paz,fogacathiago@example.org,71 2053-3797,17118889,Brasileiro(a),1991-08-13,Masculino,Pardo(a),Viúvo(a),Maria Vitória Ramos,Felipe Ferreira,"Vila de Silveira, 4
Alto Barroca
72662519 Barbosa do Oeste / AL",01-31-2023,01-31-2023
b00bef20-1574-4426-85bc-9e7a265daf3c,16f596df-8d77-41f6-8d8c-5e121a45b64f,67360065493,Leonardo Lima,maria-juliacaldeira@example.net,+55 21 2543 1119,15373463,Brasileiro(a),1999-09-23,Outro,Branco(a),Solteiro(a),Eduarda da Cunha,Theo Lopes,"Travessa Oliveira, 99
Vila Jardim Leblon
97338-153 Almeida das Pedras / GO",01-31-2023,01-31-2023
63af7b5a-7424-4ccb-b6fd-9a65664ea841,3028a6e2-03b2-4a4c-b70c-d37337ccdaaa,52091609980,Rafael Carvalho,yago03@example.org,+55 51 1210 3480,10992345,Brasileiro(a),1989-10-08,Feminino,Indígena,Casado(a),Letícia Santos,Benjamin Farias,"Travessa Cardoso, 87
Tirol
59154-442 Barros / MA",01-31-2023,01-31-2023
26bd81ba-ee2e-49bb-ab17-02548c4b9dd4,cf668d79-c3e7-4abd-a3e2-5725c1250580,78937650567,Breno Novaes,fda-paz@example.net,(041) 2079 7560,56280574,Brasileiro(a),1997-03-20,Masculino,Preto(a),Viúvo(a),Raquel Rocha,João Pedro Gomes,"Largo Cauã Peixoto, 43
Pompéia
98422-064 Campos / AL",01-31-2023,01-31-2023
bd14d3dc-07a1-49a8-97de-4800cbf65c16,ae8da698-e2ca-4846-9875-042b081576e2,60305140482,Esther Rocha,nogueirapaulo@example.org,+55 (051) 8982 9769,74734667,Brasileiro(a),1986-03-29,Feminino,Pardo(a),Divorciado(a),Srta. Mariane Nogueira,Erick Fogaça,"Praça Farias, 885
Mariquinhas
20857-550 Ribeiro das Pedras / SC",01-31-2023,01-31-2023
98532457-0b45-4294-af23-d5b121f9a905,a18f1387-96fe-4d19-a886-0fbac827b7a5,85930474750,Maria Novaes,rcavalcanti@example.net,+55 21 2557-1723,21767584,Brasileiro(a),2018-01-12,Outro,Preto(a),Viúvo(a),Luna Melo,Lucas Gabriel Mendes,"Sítio da Cunha, 5
Conjunto Jardim Filadélfia
77226-987 Freitas de Teixeira / RN",01-31-2023,01-31-2023
f76e5462-1d21-4c90-a114-094ab916d204,4bc6b42f-22b6-4869-8e6b-726f2bbf87bc,16237148570,Laís da Conceição,da-luzamanda@example.com,+55 11 7676-6663,61885957,Brasileiro(a),1993-04-03,Feminino,Preto(a),Solteiro(a),Isabelly Ribeiro,Thomas Carvalho,"Morro Raquel Lopes, 755
Vila São Gabriel Jacui
69935293 Barbosa / RJ",01-31-2023,01-31-2023
5057c0b9-877f-4780-96cf-c8e1c7ae865e,84fb9ccf-0a94-49a2-b585-7a882629f885,93076471072,Srta. Catarina Souza,csilva@example.net,(031) 4961-3119,85710685,Brasileiro(a),1995-05-31,Outro,Indígena,Casado(a),Laís Ferreira,Dr. Davi Lucas Carvalho,"Loteamento Alícia Correia, 43
Santa Inês
12469-378 Silveira do Sul / PA",01-31-2023,01-31-2023
747bbb8a-f398-4690-9b6b-b3fd6e41467f,dcc0d6e9-376e-4ed7-bc78-fddeee2f6bfa,26744399407,Dra. Sarah da Luz,ana-beatriz34@example.net,11 4029-8259,22651044,Brasileiro(a),2005-08-29,Outro,Preto(a),Viúvo(a),Dra. Bárbara Costela,Nathan Farias,"Praça Aragão, 6
Maria Tereza
91383119 da Luz / BA",01-31-2023,01-31-2023
189e66c5-cdad-4220-bcab-60c7a3980949,9ee686d0-2968-4aba-b746-b789f227d39a,70121158446,Sra. Vitória Rodrigues,rodriguesana@example.org,+55 11 9506 8856,12977965,Brasileiro(a),2013-06-09,Feminino,Pardo(a),Casado(a),Kamilly Ferreira,Gabriel Gonçalves,"Passarela Rezende, 919
Nova Pampulha
06888-991 Duarte / SC",01-31-2023,01-31-2023
a1e6a288-4af3-4472-aacf-4e8a067eb47d,6a6d1f62-e34d-41b4-968a-1b5e91f5d95f,44041104269,Evelyn Aragão,moraessarah@example.org,31 7575 7139,47825875,Brasileiro(a),2012-06-17,Feminino,Pardo(a),Solteiro(a),Caroline da Mota,Diego Teixeira,"Passarela Vieira
Piratininga
59182-193 Fernandes / RS",01-31-2023,01-31-2023
fe0496bb-bcd2-423d-977f-76a6b420fc18,fde7ecea-4645-4508-ae55-a863cff6a11a,76704148366,Dra. Raquel da Rocha,barrosyasmin@example.net,+55 (041) 1053 1367,45510764,Brasileiro(a),1970-11-07,Outro,Branco(a),Divorciado(a),Maria Clara da Cunha,Bruno Vieira,"Sítio de Ferreira, 11
Floresta
75229-815 Silveira Grande / PE",01-31-2023,01-31-2023
2dc69d00-b882-4376-b911-eb6041d35c72,1b2ab346-fb41-48d1-ae8f-868e52399af2,37443175221,Theo Pereira,maria-vitoria38@example.net,(081) 8033-4598,65251034,Brasileiro(a),1981-01-09,Masculino,Branco(a),Divorciado(a),Lara Cardoso,Dr. Otávio Campos,"Loteamento Arthur Peixoto, 84
Salgado Filho
33680-177 Novaes Alegre / BA",01-31-2023,01-31-2023
c415dc0c-fc71-43ed-8ba0-accfdcc45c97,7f28507a-c122-48b4-b3e1-4d323877edb3,75253965091,Ana Luiza da Rosa,hmartins@example.net,0900-623-1924,16487658,Brasileiro(a),2020-08-28,Masculino,Pardo(a),Solteiro(a),Juliana Nascimento,João Felipe Araújo,"Colônia Ramos, 80
Jardim Dos Comerciarios
37884-764 Martins de Teixeira / RS",01-31-2023,01-31-2023
2ab60e69-ee0f-4501-9184-e4dead475376,d4b647a4-985c-4cad-873c-4348e5d95177,80075173194,Arthur Peixoto,monteiromatheus@example.net,51 9713 3589,66330870,Brasileiro(a),2006-06-24,Outro,Indígena,Solteiro(a),Gabriela Ribeiro,Francisco Fogaça,"Largo Melissa Martins, 36
Conjunto Santa Maria
43403-192 da Rocha / AL",01-31-2023,01-31-2023
087e2f27-1757-41d7-9657-f54f8edca429,feaf0cf9-14f6-491b-9d8c-ea850ce25b1b,22957512268,João Felipe Vieira,milenabarros@example.com,(031) 7672 1916,35971663,Brasileiro(a),2018-01-17,Feminino,Pardo(a),Divorciado(a),Olivia Moraes,Luiz Fernando Gomes,"Praça Souza, 50
Vila Sesc
78984-684 Gomes de Minas / PR",01-31-2023,01-31-2023
e657c82a-8363-4ec3-9fba-5e8a4b7f1a8a,a6f17b9a-53a5-4d00-9487-3983fc550ffc,13589426862,Lara Fernandes,alexia29@example.org,+55 (081) 6104 1208,59330582,Brasileiro(a),1992-06-06,Feminino,Indígena,Solteiro(a),Valentina Silveira,Marcos Vinicius Silveira,"Praia Raul Carvalho
Conjunto Novo Dom Bosco
21774039 Peixoto / RJ",01-31-2023,01-31-2023
622225c3-8d0b-4a82-9b14-06ed927c236d,23e34a3e-d72f-49b8-b7a1-813458eed490,35008632231,Ana Júlia Ferreira,freitasvitor-hugo@example.com,+55 (061) 8802 5091,49341332,Brasileiro(a),2022-08-31,Outro,Pardo(a),Casado(a),Camila Ramos,Dr. Diego Porto,"Morro de Almeida, 22
Ernesto Nascimento
05088415 Azevedo das Pedras / PB",01-31-2023,01-31-2023
eeeb9f86-1a32-4bc2-9e7d-bcee5664b202,5dc5c346-6e00-4463-b638-5e9fdb0ebff3,62728719295,Alana Gomes,francisco50@example.org,+55 71 1931 4776,91076588,Brasileiro(a),2013-03-22,Outro,Pardo(a),Casado(a),Sra. Stephany Lopes,Davi Luiz Freitas,"Praça da Mata, 9
Vila Aeroporto Jaraguá
67963523 Azevedo / CE",01-31-2023,01-31-2023
7d85305f-7bd8-43d9-ac2e-bb8ba45333bf,4ab27561-adb6-4d54-ba88-f4e5b22efd0b,45982347730,Guilherme da Rocha,snovaes@example.org,0300 543 9397,10912128,Brasileiro(a),2008-09-18,Feminino,Indígena,Viúvo(a),Helena Teixeira,Murilo Pereira,"Área Viana, 89
Boa Viagem
40765-090 Ferreira dos Dourados / SC",01-31-2023,01-31-2023
1de814e8-1e6f-4fb6-bdf7-005c299a2e14,ec4fe4c4-21b4-4d37-9901-806bd66ebae7,11674655370,Laís Ferreira,santosisaac@example.net,+55 (011) 7349 6469,22575427,Brasileiro(a),1989-06-28,Outro,Preto(a),Solteiro(a),Dra. Rebeca Cavalcanti,Davi Lucas Almeida,"Viela Fernando Pereira, 68
Salgado Filho
39963682 Gonçalves / PI",01-31-2023,01-31-2023
7bf08f66-4ab2-4df2-86ff-fa9e8a3d40da,ecf07205-2550-445c-9532-e5c3af051bf1,24310085089,Raul Moura,maria-vitoriamoraes@example.com,81 4508 7830,69572879,Brasileiro(a),2007-12-28,Outro,Pardo(a),Casado(a),Ana Vitória Nunes,Erick Gonçalves,"Estação Souza, 74
Campo Alegre
78422-780 Nogueira Grande / PB",01-31-2023,01-31-2023
dc7c5a2d-ec2d-4d85-9d30-bf89b2fbf6f8,1a0a1bf9-7092-4934-b8c3-8439c922083c,26490817192,Leandro Araújo,thiagofogaca@example.org,(011) 3445 4301,19442767,Brasileiro(a),2005-10-07,Masculino,Pardo(a),Casado(a),Raquel Pires,Otávio das Neves,"Viela Emanuella Ribeiro, 40
Vila Calafate
32099-689 Cardoso de Minas / TO",01-31-2023,01-31-2023
37b310cb-12ba-440b-9e9c-fc9d00cd1aac,10bd6e5f-3403-4b97-b58c-4a7a113d0648,94744366234,Felipe Ramos,nogueiramarina@example.org,(051) 8989 1382,86590363,Brasileiro(a),2015-07-12,Masculino,Pardo(a),Casado(a),Kamilly Santos,Davi Lucca Araújo,"Esplanada João Guilherme Costa, 2
Ouro Minas
52152184 Sales de Minas / RS",01-31-2023,01-31-2023
e99ec184-aa34-4506-ba57-a0d837ba7f2c,b94978ab-8f84-4e83-b41c-2640228601a7,63587815878,Cauê Moraes,vieirabreno@example.org,(021) 6375 8990,96128954,Brasileiro(a),2002-12-23,Outro,Preto(a),Casado(a),Rebeca Rodrigues,Diogo da Rosa,"Rua Fogaça, 507
Pedreira Padro Lopes
38566815 Nunes / MG",01-31-2023,01-31-2023
fabf3bed-3828-40a4-85c0-01df84469691,4b8e823f-0803-4af0-b36e-376af0a9a372,59175060204,Maria Fernanda Alves,da-cruzana-sophia@example.com,+55 (031) 6740-3436,31051012,Brasileiro(a),2007-07-21,Feminino,Pardo(a),Solteiro(a),Maria Vitória Gonçalves,Francisco Ramos,"Quadra Araújo, 62
Aguas Claras
40822-924 Porto / RN",01-31-2023,01-31-2023
76dc3658-f1f4-4d1c-afc6-ae04da79514b,3c6a4130-b572-4ce8-a1fa-e27f2293457c,31417230871,Luiza Lopes,caldeiramatheus@example.org,0800-771-5788,99555834,Brasileiro(a),2006-06-14,Outro,Pardo(a),Solteiro(a),Pietra Sales,Eduardo Novaes,"Colônia de Vieira, 3
Chácara Leonina
83832317 Gonçalves do Norte / SC",01-31-2023,01-31-2023
e2493fa7-f90c-499c-b2c3-07ee106b708a,0f9c5d98-e3c8-4173-aff5-3ff8861f1eda,26781424679,Francisco Nascimento,cavalcantiluana@example.org,71 3873 2300,76022725,Brasileiro(a),1982-11-25,Masculino,Preto(a),Divorciado(a),Maria Carvalho,João Felipe Rocha,"Núcleo Santos, 77
Inconfidência
52483737 Rocha das Pedras / RS",01-31-2023,01-31-2023
90f3b525-c0a3-4351-a284-2c22cb99de47,9f98d392-b116-4250-bd87-2a880198c561,95957009031,Alexandre Cunha,nicolassantos@example.org,+55 21 5697-7776,15360460,Brasileiro(a),1983-04-04,Outro,Pardo(a),Casado(a),Marcela Azevedo,Guilherme Oliveira,"Via da Paz, 76
Grotinha
44668-833 Campos Verde / SC",01-31-2023,01-31-2023
3e38aa9b-d666-45b3-929f-cb6fe36856a4,3b376183-7e4c-4147-a670-4775b55ce950,25076820658,Bianca Fernandes,oduarte@example.net,+55 21 7719-8964,62392382,Brasileiro(a),1971-08-24,Masculino,Branco(a),Divorciado(a),Camila da Costa,Sr. Paulo Cardoso,"Largo Azevedo, 587
Mariano De Abreu
09675-105 Rezende do Amparo / MS",01-31-2023,01-31-2023
f12d6c6f-c7bf-4b88-9115-dff26bccbe16,f5499214-ff4d-44ad-afc0-e788c63ee1b4,26835396673,Dr. Kevin Cardoso,imoraes@example.net,(041) 4383-7360,35202014,Brasileiro(a),1999-04-02,Masculino,Branco(a),Solteiro(a),Stephany Campos,Guilherme Cardoso,"Setor de Nunes
Paraíso
08797652 Aragão Paulista / MG",01-31-2023,01-31-2023
2110038c-891a-461a-86cb-5857e81d2421,b01ee12c-c071-4e03-8552-4e8ddb1617bc,20059376895,Sra. Camila Dias,isabel01@example.net,11 3642-5930,38712995,Brasileiro(a),1978-11-10,Outro,Branco(a),Casado(a),Srta. Raquel Martins,Pedro Henrique Silva,"Vereda Moura, 69
Jardim Guanabara
04618-777 Nunes Alegre / MA",01-31-2023,01-31-2023
e3d0554f-3d14-481f-afb3-2512987833fd,3cbd83e5-6244-451f-b103-40161db8fb0f,12402015785,Isabella Correia,vitor-gabrielpires@example.com,41 7172 1146,46625162,Brasileiro(a),1971-09-21,Masculino,Preto(a),Divorciado(a),Clara Campos,Theo Peixoto,"Área de da Mota, 24
Buraco Quente
10650-743 Campos Paulista / RR",01-31-2023,01-31-2023
1f76e3b4-05ab-448b-835c-f91cc81e8c94,192cc9b9-de9b-4493-b92b-ff0d7d6e2865,37448427704,Dra. Maria Eduarda Mendes,nogueirahelena@example.org,(061) 1203-9915,98916730,Brasileiro(a),2021-08-22,Outro,Branco(a),Casado(a),Bruna Rezende,Luiz Henrique Cunha,"Praça de Azevedo, 822
Palmares
92084-993 Castro / PR",01-31-2023,01-31-2023
2b822578-df6b-4f9c-b509-e036d389e8de,14a457d1-e2b3-46d5-992b-6e5c68c9eaae,71177579736,Maitê da Rosa,kevinduarte@example.org,0800-758-4525,23369275,Brasileiro(a),1988-03-06,Feminino,Branco(a),Divorciado(a),Rafaela Ribeiro,Dr. João Lucas Correia,"Distrito Jesus, 9
Coqueiros
04700938 Costa / SE",01-31-2023,01-31-2023
9fbc3311-05ef-4240-946f-652aabcc3ab6,a2260026-58b8-4cc1-9080-27afcdbe9ef0,86159501109,Dra. Daniela Santos,lunateixeira@example.org,0800-979-4589,13278768,Brasileiro(a),1997-11-28,Outro,Branco(a),Solteiro(a),Alana Ferreira,Cauê da Rosa,"Praça Duarte, 455
Vila Do Pombal
83186279 da Paz da Mata / ES",01-31-2023,01-31-2023
e4f6fbcf-8134-4a2e-9839-fffbed9d31bc,a57656c1-2d6e-4c2e-b019-329536f60d10,82872044872,Vitória Lima,marianamonteiro@example.com,+55 61 3684 6330,75232953,Brasileiro(a),1987-06-10,Feminino,Branco(a),Casado(a),Mariane da Luz,Lucas Campos,"Viela da Rocha, 33
Nova Vista
70872850 Almeida / SE",01-31-2023,01-31-2023
1454a9f4-3953-4383-9e9a-3c940d917932,ba192698-6d52-4b22-9b3e-b10d8be7cca5,85826739084,Dra. Ana Carolina Pereira,rcorreia@example.net,+55 (081) 9209-0460,99114293,Brasileiro(a),2005-07-19,Outro,Preto(a),Casado(a),Sra. Luiza Moreira,Luiz Henrique da Cruz,"Via de Dias, 13
Guarani
99576-337 Caldeira / AC",01-31-2023,01-31-2023
8e768c58-63b7-453f-bc73-c044f6d3b841,e6914437-997c-46cf-8a6d-9d3011bc8558,82922008441,Lucas Nogueira,da-rosaraul@example.net,+55 (061) 8195 3520,62014298,Brasileiro(a),2007-11-25,Outro,Branco(a),Divorciado(a),Lavínia Souza,Vinicius Alves,"Ladeira Francisco Vieira, 381
Vila Cloris
52115303 Peixoto de Nogueira / SC",01-31-2023,01-31-2023
c54f52fc-1dcb-4628-94ab-57d107966232,c4843f27-8dfb-4200-86a0-5ab9aad7212d,88169413779,Sr. Luiz Miguel Souza,ana-julia06@example.net,0500 155 5141,97094983,Brasileiro(a),1990-01-25,Feminino,Preto(a),Solteiro(a),Mariane Cardoso,Dr. Pedro Lucas Pereira,"Lago de Pinto, 350
São Cristóvão
45366-967 Pereira / RJ",01-31-2023,01-31-2023
b406d5bd-b1c0-4bd6-a74c-71a41f0c11e6,c0766a13-0189-4761-beaa-5391262f7d3f,44941628554,Cecília Gomes,nsales@example.net,+55 31 5668-8153,96584136,Brasileiro(a),1982-06-08,Feminino,Preto(a),Casado(a),Ana Laura Sales,Thales Fogaça,"Residencial de Santos
Coqueiros
22430240 Pires da Mata / MA",01-31-2023,01-31-2023
89812350-b72b-48bb-a305-1ac1a64d1cd5,2795901f-b439-49df-af70-a2305d6ef4f7,94203677143,Sr. Vinicius Jesus,olivia89@example.org,0800 692 7830,53970609,Brasileiro(a),1988-08-17,Outro,Preto(a),Divorciado(a),Sra. Melissa da Rosa,Miguel Alves,"Trevo de Barbosa, 16
Novo São Lucas
56836138 Cunha / SC",01-31-2023,01-31-2023
cf48c1e3-a08f-4a47-b880-c742354f3fab,8cac3bc4-15cf-47cd-908a-599d8fe90cb0,16565722440,Dr. Alexandre Pires,upeixoto@example.com,+55 31 4408-2687,73714722,Brasileiro(a),1997-04-25,Masculino,Indígena,Viúvo(a),Mirella Moraes,Pedro Miguel Moraes,"Aeroporto Luana da Mota, 99
Conjunto Lagoa
25212-536 Ferreira / GO",01-31-2023,01-31-2023
0a49d498-6da2-4a2e-93dc-842a8f04f432,2637653e-28ab-4b97-917d-b3b828ad19b0,36304809775,Benício Nascimento,mariamelo@example.com,+55 (061) 5236 4868,66738435,Brasileiro(a),2012-05-12,Masculino,Branco(a),Casado(a),Srta. Maitê Monteiro,Benjamin Cavalcanti,"Jardim de Correia, 9
São Bento
96653107 Nascimento / PR",01-31-2023,01-31-2023
4c2214c8-765d-4c4b-85b4-279c03ff9ec7,d620d426-308d-4eba-a387-d56630b98e75,99184680170,Lara Almeida,amartins@example.org,(061) 5678 7448,47912314,Brasileiro(a),2010-06-10,Outro,Indígena,Divorciado(a),Maria Sophia da Rosa,Noah da Costa,"Vereda Amanda Souza, 81
Frei Leopoldo
39619863 Mendes de Goiás / AL",01-31-2023,01-31-2023
5ee4e41f-f29e-4de5-acba-97c7a0a2f92b,028310be-aec3-457f-babc-8eb97ab65a92,20180523986,Luna Moraes,maria-sophianunes@example.org,(084) 9162-4083,55137025,Brasileiro(a),1986-03-10,Outro,Pardo(a),Viúvo(a),Amanda Carvalho,Pedro Henrique Fogaça,"Área de Freitas, 29
Santa Tereza
23621-872 Oliveira de Goiás / GO",01-31-2023,01-31-2023
a7cea92f-78af-405c-8456-5fdb05754e0f,2a0452d6-ce2c-4150-b0ad-a99886f1f7fc,22250434844,Laura Viana,oda-mota@example.net,61 0175 3612,18376592,Brasileiro(a),2014-03-05,Feminino,Preto(a),Viúvo(a),Sra. Manuela da Luz,Sr. Kevin Vieira,"Parque Leandro Gonçalves, 69
Vila São Rafael
00089-228 da Mata de Silveira / AL",01-31-2023,01-31-2023
4ded09c0-846b-4d5c-8706-028df59f1c1a,b64d594b-1abc-4da0-9e06-413186bc2608,89395702740,Davi Carvalho,raquelferreira@example.org,(051) 4010-6959,76281878,Brasileiro(a),1991-06-15,Masculino,Pardo(a),Viúvo(a),Esther Barbosa,Sr. Lucca Azevedo,"Conjunto de Cardoso, 1
Canaa
57989-569 Melo das Pedras / PI",01-31-2023,01-31-2023
d128c695-2e33-4f18-ba18-a98f53c6bf76,648688f6-6b63-41c8-bbb9-70adb5ce0d63,98529280898,Juan Oliveira,calebeteixeira@example.org,0500 049 1495,38694674,Brasileiro(a),2010-06-08,Feminino,Pardo(a),Viúvo(a),Lara Cardoso,Luigi Cardoso,"Trevo Isabel Martins, 448
Universo
72533128 Aragão / MA",01-31-2023,01-31-2023
b59ce8c9-41dd-4d83-96f2-11c1a06a5953,b4de0fdd-af9e-4e9b-bedb-97d0c03e4153,93719091436,Rebeca Freitas,crezende@example.com,+55 (051) 1608 3002,63009414,Brasileiro(a),1989-05-26,Feminino,Pardo(a),Divorciado(a),Isabelly Ferreira,Lucas Novaes,"Parque Cunha, 61
Santa Efigênia
71318204 Carvalho da Mata / MG",01-31-2023,01-31-2023
3742fcd2-2492-48e2-8fe6-df572fed42f9,02ca03fb-a5df-48e3-8f56-6d5616cf62d9,10745945735,Ana Clara Sales,miguel52@example.net,0800-955-1711,82276724,Brasileiro(a),2020-07-04,Masculino,Preto(a),Casado(a),Srta. Alana Pires,Isaac Gomes,"Setor de Aragão, 3
Tupi B
00578608 Moura / MG",01-31-2023,01-31-2023
8c012388-b716-4289-ac38-7b4e336a5447,eaefdb6f-a980-4263-bbfd-bde3152c9f23,19305127284,Srta. Lívia Vieira,nunessabrina@example.org,81 4720 1801,66901226,Brasileiro(a),2001-08-19,Feminino,Pardo(a),Casado(a),Bruna Novaes,Benício Peixoto,"Viaduto de Campos, 90
Vila Maloca
31282733 Barbosa de Cardoso / PR",01-31-2023,01-31-2023
